"","topic","country","ngo","id","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","title","description","thumbnail","tags","categoryId","localized_title","localized_desc"
"52","migration","pl","aipoland","r_bukZp3qzQ","56","0","3","2","0","NIE dla zaostrzania ustawy aborcyjnej!","W Parlamencie trwają prace nad ustawą, która jeśli wejdzie w życie, nałoży kolejne ograniczenia na i tak restrykcyjny już dostęp do legalnej i bezpiecznej aborcji w Polsce.

Parlamentarzyści zdecydują, czy chcą zmienić ustawę o planowaniu rodziny, ochronie płodu ludzkiego i warunkach dopuszczalności przerywania ciąży, tak by znosiła ona możliwość przerwania ciąży w przypadku ciężkiego i nieodwracalnego upośledzenia płodu.

To kolejna próba ograniczenia praw kobiet.

Polskie prawo aborcyjne już teraz jest jednym z najbardziej restrykcyjnych w Europie i nie po raz pierwszy staje w obliczu ryzyka dalszych zaostrzeń. Po bezprecedensowej i masowej mobilizacji społeczeństwa, która objęła cały kraj w październiku 2016 r., projekt ustawy wprowadzającej prawie całkowity zakaz aborcji został ostatecznie odrzucony.

Wesprzyj prawa kobiet w Polsce i wyraź sprzeciw dla kolejnej próby ich podważania.

Podpisz petycję do Prezydenta, Premiera, Posłów i Posłanek, Senatorów i Senatorek RP i wezwij ich do odrzucenia ustawy zaostrzającej prawo aborcyjne w Polsce, która zakłada zniesienie przesłanki ciężkiego i nieodwracalnego upośledzenia płodu jako umożliwiającej przerwanie ciąży.

https://amnesty.org.pl/akcje/dostep-do-bezpiecznej-i-legalnej-aborcji-w-polsce-zagrozony/

Realizacja: Aleksander Pawłowski / Amnesty International Polska","https://i.ytimg.com/vi/r_bukZp3qzQ/maxresdefault.jpg","amnesty prawa kobiet czarny protest czarnypiątek black protest women's rights non-profit ngo strajk kobiet women's strike","29","NIE dla zaostrzania ustawy aborcyjnej!","W Parlamencie trwają prace nad ustawą, która jeśli wejdzie w życie, nałoży kolejne ograniczenia na i tak restrykcyjny już dostęp do legalnej i bezpiecznej aborcji w Polsce.

Parlamentarzyści zdecydują, czy chcą zmienić ustawę o planowaniu rodziny, ochronie płodu ludzkiego i warunkach dopuszczalności przerywania ciąży, tak by znosiła ona możliwość przerwania ciąży w przypadku ciężkiego i nieodwracalnego upośledzenia płodu.

To kolejna próba ograniczenia praw kobiet.

Polskie prawo aborcyjne już teraz jest jednym z najbardziej restrykcyjnych w Europie i nie po raz pierwszy staje w obliczu ryzyka dalszych zaostrzeń. Po bezprecedensowej i masowej mobilizacji społeczeństwa, która objęła cały kraj w październiku 2016 r., projekt ustawy wprowadzającej prawie całkowity zakaz aborcji został ostatecznie odrzucony.

Wesprzyj prawa kobiet w Polsce i wyraź sprzeciw dla kolejnej próby ich podważania.

Podpisz petycję do Prezydenta, Premiera, Posłów i Posłanek, Senatorów i Senatorek RP i wezwij ich do odrzucenia ustawy zaostrzającej prawo aborcyjne w Polsce, która zakłada zniesienie przesłanki ciężkiego i nieodwracalnego upośledzenia płodu jako umożliwiającej przerwanie ciąży.

https://amnesty.org.pl/akcje/dostep-do-bezpiecznej-i-legalnej-aborcji-w-polsce-zagrozony/

Realizacja: Aleksander Pawłowski / Amnesty International Polska"
"53","migration","pl","aipoland","W3tS6dDLplQ","128","0","5","2","0","Raport roczny 2017 18","Podsycana przez państwo nienawiść daje początek nowej epoce społecznego aktywizmu

Przepełniona nienawiścią retoryka zbiera przerażające żniwo w postaci wszechobecnej dyskryminacji grup narażonych na marginalizację, ostrzega Amnesty International, publikując raport roczny podsumowujący stan przestrzegania praw człowieka na świecie.

Niemniej organizacja dostrzega również, że przybierający na sile ruch zrzeszający zarówno początkujących, jak i doświadczonych aktywistów działających na rzecz praw człowieka, przynosi rzeczywistą nadzieję na zatrzymanie narastania opresyjności władz.

Raport zatytułowany Sytuacja praw człowieka na świecie prezentuje 159 państw i dostarcza kompleksową analizę kondycji praw człowieka w dzisiejszym świecie.","https://i.ytimg.com/vi/W3tS6dDLplQ/maxresdefault.jpg",NA,"29","Raport roczny 2017 18","Podsycana przez państwo nienawiść daje początek nowej epoce społecznego aktywizmu

Przepełniona nienawiścią retoryka zbiera przerażające żniwo w postaci wszechobecnej dyskryminacji grup narażonych na marginalizację, ostrzega Amnesty International, publikując raport roczny podsumowujący stan przestrzegania praw człowieka na świecie.

Niemniej organizacja dostrzega również, że przybierający na sile ruch zrzeszający zarówno początkujących, jak i doświadczonych aktywistów działających na rzecz praw człowieka, przynosi rzeczywistą nadzieję na zatrzymanie narastania opresyjności władz.

Raport zatytułowany Sytuacja praw człowieka na świecie prezentuje 159 państw i dostarcza kompleksową analizę kondycji praw człowieka w dzisiejszym świecie."
"54","migration","pl","aipoland","ExcdxuChyCI","122","0","7","0","0","Kim są odważni ludzie broniący praw człowieka? - Eliza Gaust","www.amnesty.org.pl/odwazni

Cykl filmików o osobach, które działają lokalnie na rzecz praw człowieka. Swoją postawą udowadniają, że odwaga jest w każdym i w każdej z Nas.

Amnesty International prowadzi kampanię ""ODWAŻNI"". Ludzie na całym świecie podejmują olbrzymie ryzyko i walczą o nasze prawa. Ale są prześladowani, torturowani, pozbawiani wolności, a nawet zabijani – tylko dlatego, że stanęli w obronie innych. Bez ich odwagi nasz świat pozbawiony byłby sprawiedliwości i równości. Musimy wspierać obrońców i obrończynie praw człowieka na świecie – i zrobić wszystko, co w naszej mocy, by byli bezpieczni.

Iskra odwagi jest w każdym z nas. Możemy zabrać głos w słusznej sprawie. Możemy wysłać tweeta. Możemy protestować. Możemy napisać list. Możemy być świadkami zdarzeń. Możemy działać razem ramię w ramię z obrońcami i obrończyniami praw człowieka, by walczyć z niesprawiedliwością i budować bardziej sprawiedliwy świat.

Pomóż nam chronić odważnych!

Realizacja: Grupa lokalna Amnesty International w Łodzi.
https://www.facebook.com/amnesty.lodzkie/

Wystąpiła: Eliza Gaust","https://i.ytimg.com/vi/ExcdxuChyCI/maxresdefault.jpg","Amnesty Amnesty International brave odważni human rights non-profit social campaign","29","Kim są odważni ludzie broniący praw człowieka? - Eliza Gaust","www.amnesty.org.pl/odwazni

Cykl filmików o osobach, które działają lokalnie na rzecz praw człowieka. Swoją postawą udowadniają, że odwaga jest w każdym i w każdej z Nas.

Amnesty International prowadzi kampanię ""ODWAŻNI"". Ludzie na całym świecie podejmują olbrzymie ryzyko i walczą o nasze prawa. Ale są prześladowani, torturowani, pozbawiani wolności, a nawet zabijani – tylko dlatego, że stanęli w obronie innych. Bez ich odwagi nasz świat pozbawiony byłby sprawiedliwości i równości. Musimy wspierać obrońców i obrończynie praw człowieka na świecie – i zrobić wszystko, co w naszej mocy, by byli bezpieczni.

Iskra odwagi jest w każdym z nas. Możemy zabrać głos w słusznej sprawie. Możemy wysłać tweeta. Możemy protestować. Możemy napisać list. Możemy być świadkami zdarzeń. Możemy działać razem ramię w ramię z obrońcami i obrończyniami praw człowieka, by walczyć z niesprawiedliwością i budować bardziej sprawiedliwy świat.

Pomóż nam chronić odważnych!

Realizacja: Grupa lokalna Amnesty International w Łodzi.
https://www.facebook.com/amnesty.lodzkie/

Wystąpiła: Eliza Gaust"
"55","migration","pl","aipoland","LNFZr56zoow","118","0","6","2","1","1 na 3...","","https://i.ytimg.com/vi/LNFZr56zoow/maxresdefault.jpg",NA,"29","1 na 3...",""
"56","migration","pl","aipoland","-WX5fl5Z-Pc","61","0","7","0","1","Kim są odważni ludzie broniący praw człowieka?","www.amnesty.org.pl/odwazni

Realizacja: Wojtek Kaniewski | Patrz Pan Panda 

Muzyka:
Kevin MacLeod. Available under the Creative Commons Attribution 3.0 Unported license. 
http://incompetech.com/music/royalty-free/","https://i.ytimg.com/vi/-WX5fl5Z-Pc/maxresdefault.jpg",NA,"29","Kim są odważni ludzie broniący praw człowieka?","www.amnesty.org.pl/odwazni

Realizacja: Wojtek Kaniewski | Patrz Pan Panda 

Muzyka:
Kevin MacLeod. Available under the Creative Commons Attribution 3.0 Unported license. 
http://incompetech.com/music/royalty-free/"
"57","migration","pl","aipoland","va-r8zs75vk","344","0","16","4","1","Pokojowy protest to nie przestępstwo - wersja angielska","Film o Bogusławie Zalewski, 82-letnim aktywiście, uczestniczącym w pokojowych protestach w Polsce, w obronie niezależności sądów.

Wezwij władze Polski do prowadzenia reformy sądownictwa w zgodzie z Konstytucją RP i prawem międzynarodowym.
Podpis petycję: 
https://amnesty.org.pl/akcje/prawo-do-bezstronnego-sadu-zagrozone/ 

#wolnesądy","https://i.ytimg.com/vi/va-r8zs75vk/maxresdefault.jpg","wolnesądy human rights Amnesty protest demonstrations","29","Pokojowy protest to nie przestępstwo - wersja angielska","Film o Bogusławie Zalewski, 82-letnim aktywiście, uczestniczącym w pokojowych protestach w Polsce, w obronie niezależności sądów.

Wezwij władze Polski do prowadzenia reformy sądownictwa w zgodzie z Konstytucją RP i prawem międzynarodowym.
Podpis petycję: 
https://amnesty.org.pl/akcje/prawo-do-bezstronnego-sadu-zagrozone/ 

#wolnesądy"
"58","migration","pl","aipoland","KiRew16Pq8Q","473","0","5","0","0","Maraton Pisania Listów 2017 - Izrael/ Okupowane Terytoria Palestyńskie (dłuższa wersja)","Farid al-Atrash i Issa Amro podejmują działania przeciwko izraelskim osiedlom, które zaczęły powstawać w 1967 roku na Zachodnim Brzegu i w Strefie Gazy i w świetle prawa międzynarodowego są nielegalne. Stanowią zbrodnię wojenną będącą wynikiem 50-letniej okupacji terenów Palestyny przez Izrael. Są aktywistami, którzy nie stosują przemocy i dzielnie znoszą nieustanne ataki ze strony żołnierzy oraz mieszkańców. W lutym 2016 roku Issa i Farid uczestniczyli w pokojowym marszu przeciwko izraelskim osiedlom i izraelskiej okupacji. W rezultacie aktywistom postawiono absurdalne zarzuty, by uniemożliwić im dalszą działalność na rzecz praw człowieka. 

maraton.amnesty.org.pl","https://i.ytimg.com/vi/KiRew16Pq8Q/maxresdefault.jpg",NA,"29","Maraton Pisania Listów 2017 - Izrael/ Okupowane Terytoria Palestyńskie (dłuższa wersja)","Farid al-Atrash i Issa Amro podejmują działania przeciwko izraelskim osiedlom, które zaczęły powstawać w 1967 roku na Zachodnim Brzegu i w Strefie Gazy i w świetle prawa międzynarodowego są nielegalne. Stanowią zbrodnię wojenną będącą wynikiem 50-letniej okupacji terenów Palestyny przez Izrael. Są aktywistami, którzy nie stosują przemocy i dzielnie znoszą nieustanne ataki ze strony żołnierzy oraz mieszkańców. W lutym 2016 roku Issa i Farid uczestniczyli w pokojowym marszu przeciwko izraelskim osiedlom i izraelskiej okupacji. W rezultacie aktywistom postawiono absurdalne zarzuty, by uniemożliwić im dalszą działalność na rzecz praw człowieka. 

maraton.amnesty.org.pl"
"59","migration","pl","aipoland","kab8Otx16nQ","941","0","13","0","0","Edward Snowden","Jak to jest otrzymać tysiące listów w ramach Maratonu Pisania Listów? Zobacz film z Edwardem Snowdenem, bohaterem Maratonu w 2016 roku.

Przyjdź na Maraton, Napisz list, zmień życie!
https://maraton.amnesty.org.pl/",NA,"Human Rights W4R Write for Rights Maraton Pisania Listów non-profit","29","Edward Snowden","Jak to jest otrzymać tysiące listów w ramach Maratonu Pisania Listów? Zobacz film z Edwardem Snowdenem, bohaterem Maratonu w 2016 roku.

Przyjdź na Maraton, Napisz list, zmień życie!
https://maraton.amnesty.org.pl/"
"60","migration","pl","aipoland","dElkixA-tm0","908","0","6","0","0","Maraton Pisania Listów 2017 - Madagaskar (wersja dłuższa)","Clovis Razafimalala za wszelką cenę stara się chronić las deszczowy na Madagaskarze. Drzewa różane są cenne, a zagraża im skorumpowana sieć przemytników, którzy je sprzedają. Nielegalny handel osiągnął wartość miliarda dolarów. Odwaga Clovisa i działania w celu ochrony rzadkich drzew o rubinowym kolorze sprowadziły na niego niechcianą uwagę. Został skazany na podstawie fałszywych zarzutów i w każdej chwili może trafić do więzienia. 

Wezwij władze Madagaskaru do natychmiastowego unieważnienia wyroku Clovisa.   

maraton.amnesty.org.pl","https://i.ytimg.com/vi/dElkixA-tm0/maxresdefault.jpg",NA,"29","Maraton Pisania Listów 2017 - Madagaskar (wersja dłuższa)","Clovis Razafimalala za wszelką cenę stara się chronić las deszczowy na Madagaskarze. Drzewa różane są cenne, a zagraża im skorumpowana sieć przemytników, którzy je sprzedają. Nielegalny handel osiągnął wartość miliarda dolarów. Odwaga Clovisa i działania w celu ochrony rzadkich drzew o rubinowym kolorze sprowadziły na niego niechcianą uwagę. Został skazany na podstawie fałszywych zarzutów i w każdej chwili może trafić do więzienia. 

Wezwij władze Madagaskaru do natychmiastowego unieważnienia wyroku Clovisa.   

maraton.amnesty.org.pl"
"61","migration","pl","aipoland","UuDHj44z0vY","447","0","2","0","0","Maraton Pisania Listów 2017 -  Madagaskar","Clovis Razafimalala za wszelką cenę stara się chronić las deszczowy na Madagaskarze. Drzewa różane są cenne, a zagraża im skorumpowana sieć przemytników, którzy je sprzedają. Nielegalny handel osiągnął wartość miliarda dolarów. Odwaga Clovisa i działania w celu ochrony rzadkich drzew o rubinowym kolorze sprowadziły na niego niechcianą uwagę. Został skazany na podstawie fałszywych zarzutów i w każdej chwili może trafić do więzienia. 

Wezwij władze Madagaskaru do natychmiastowego unieważnienia wyroku Clovisa.   

maraton.amnesty.org.pl",NA,NA,"29","Maraton Pisania Listów 2017 -  Madagaskar","Clovis Razafimalala za wszelką cenę stara się chronić las deszczowy na Madagaskarze. Drzewa różane są cenne, a zagraża im skorumpowana sieć przemytników, którzy je sprzedają. Nielegalny handel osiągnął wartość miliarda dolarów. Odwaga Clovisa i działania w celu ochrony rzadkich drzew o rubinowym kolorze sprowadziły na niego niechcianą uwagę. Został skazany na podstawie fałszywych zarzutów i w każdej chwili może trafić do więzienia. 

Wezwij władze Madagaskaru do natychmiastowego unieważnienia wyroku Clovisa.   

maraton.amnesty.org.pl"
"62","migration","pl","aipoland","4EB67bqEQM0","497","0","4","0","0","Maraton Pisania Listów 2017 - Izrael/ Okupowane Terytoria Palestyńskie","Farid al-Atrash i Issa Amro podejmują działania przeciwko izraelskim osiedlom, które zaczęły powstawać w 1967 roku na Zachodnim Brzegu i w Strefie Gazy i w świetle prawa międzynarodowego są nielegalne. Stanowią zbrodnię wojenną będącą wynikiem 50-letniej okupacji terenów Palestyny przez Izrael. Są aktywistami, którzy nie stosują przemocy i dzielnie znoszą nieustanne ataki ze strony żołnierzy oraz mieszkańców. W lutym 2016 roku Issa i Farid uczestniczyli w pokojowym marszu przeciwko izraelskim osiedlom i izraelskiej okupacji. W rezultacie aktywistom postawiono absurdalne zarzuty, by uniemożliwić im dalszą działalność na rzecz praw człowieka. 

maraton.amnesty.org.pl",NA,NA,"29","Maraton Pisania Listów 2017 - Izrael/ Okupowane Terytoria Palestyńskie","Farid al-Atrash i Issa Amro podejmują działania przeciwko izraelskim osiedlom, które zaczęły powstawać w 1967 roku na Zachodnim Brzegu i w Strefie Gazy i w świetle prawa międzynarodowego są nielegalne. Stanowią zbrodnię wojenną będącą wynikiem 50-letniej okupacji terenów Palestyny przez Izrael. Są aktywistami, którzy nie stosują przemocy i dzielnie znoszą nieustanne ataki ze strony żołnierzy oraz mieszkańców. W lutym 2016 roku Issa i Farid uczestniczyli w pokojowym marszu przeciwko izraelskim osiedlom i izraelskiej okupacji. W rezultacie aktywistom postawiono absurdalne zarzuty, by uniemożliwić im dalszą działalność na rzecz praw człowieka. 

maraton.amnesty.org.pl"
"63","migration","pl","aipoland","N40VqEigazM","1076","0","6","0","0","Maraton Pisania Listów 2017 - Chiny","Ni Yulan, była prawniczka, od lat jest prześladowana za obronę praw lokatorów. Pomogła wielu osobom wyrzuconym z domów w wyniku realizacji lukratywnych projektów budowlanych. W odpowiedzi władze ją nękały, inwigilowały, aresztowały i wielokrotnie eksmitowały. Raz została pobita tak mocno, że teraz musi używać wózka inwalidzkiego. Ni Yulan nadal pomaga ludziom bronić swoich praw. Czas, żebyśmy stanęli w jej obronie.

maraton.amnesty.org.pl",NA,NA,"29","Maraton Pisania Listów 2017 - Chiny","Ni Yulan, była prawniczka, od lat jest prześladowana za obronę praw lokatorów. Pomogła wielu osobom wyrzuconym z domów w wyniku realizacji lukratywnych projektów budowlanych. W odpowiedzi władze ją nękały, inwigilowały, aresztowały i wielokrotnie eksmitowały. Raz została pobita tak mocno, że teraz musi używać wózka inwalidzkiego. Ni Yulan nadal pomaga ludziom bronić swoich praw. Czas, żebyśmy stanęli w jej obronie.

maraton.amnesty.org.pl"
"64","migration","pl","aipoland","L4EGSpiJW-8","1013","0","7","0","0","Maraton Pisania Listów 2017 - Jamajka (wersja długa)","Shackelia Jackson nie zamierza się poddać. Kiedy jej brat, Nakiea, został zastrzelony przez policję, Shackelia postanowiła podjąć nierówną walkę z niewydolnym wymiarem sprawiedliwości i odważnie domagać się sprawiedliwości za popełnione morderstwo. Stała się głosem dziesiątek rodzin, których najbliżsi zginęli w podobny sposób. Policja odpowiedziała nalotami i nękaniem jej społeczności. Jednak Shackelia nie zamilknie.

maraton.amnesty.org.pl","https://i.ytimg.com/vi/L4EGSpiJW-8/maxresdefault.jpg",NA,"29","Maraton Pisania Listów 2017 - Jamajka (wersja długa)","Shackelia Jackson nie zamierza się poddać. Kiedy jej brat, Nakiea, został zastrzelony przez policję, Shackelia postanowiła podjąć nierówną walkę z niewydolnym wymiarem sprawiedliwości i odważnie domagać się sprawiedliwości za popełnione morderstwo. Stała się głosem dziesiątek rodzin, których najbliżsi zginęli w podobny sposób. Policja odpowiedziała nalotami i nękaniem jej społeczności. Jednak Shackelia nie zamilknie.

maraton.amnesty.org.pl"
"65","migration","pl","aipoland","gJUDnJo7dj0","479","0","5","0","0","Maraton Pisania Listów 2017  - Jamajka","Shackelia Jackson nie zamierza się poddać. Kiedy jej brat, Nakiea, został zastrzelony przez policję, Shackelia postanowiła podjąć nierówną walkę z niewydolnym wymiarem sprawiedliwości i odważnie domagać się sprawiedliwości za popełnione morderstwo. Stała się głosem dziesiątek rodzin, których najbliżsi zginęli w podobny sposób. Policja odpowiedziała nalotami i nękaniem jej społeczności. Jednak Shackelia nie zamilknie.

maraton.amnesty.org.pl",NA,NA,"29","Maraton Pisania Listów 2017  - Jamajka","Shackelia Jackson nie zamierza się poddać. Kiedy jej brat, Nakiea, został zastrzelony przez policję, Shackelia postanowiła podjąć nierówną walkę z niewydolnym wymiarem sprawiedliwości i odważnie domagać się sprawiedliwości za popełnione morderstwo. Stała się głosem dziesiątek rodzin, których najbliżsi zginęli w podobny sposób. Policja odpowiedziała nalotami i nękaniem jej społeczności. Jednak Shackelia nie zamilknie.

maraton.amnesty.org.pl"
"66","migration","pl","aipoland","tWJn78YyFKo","1321","0","10","0","0","Maraton Pisania Listów 2017 -  dobre wiadomości","maraton.amnesty.org.pl",NA,NA,"29","Maraton Pisania Listów 2017 -  dobre wiadomości","maraton.amnesty.org.pl"
"67","migration","pl","UCfHDqu3GF5ZqbUentM_f5xg","RS6_AHVoLhU","182","0","0","0","0","z Bialej Podlaskiej 3","Assalamu Alejkum Adam! Co słychać u ciebie, nie mam zbyt dużo czasu, żeby rozmawiać, ponieważ jestem w trudnym położeniu i przez muszę się spieszyć! Wyślij to audio do wszystkich bo ja nie mam czasu siedzieć na WhatsApp i wysyłać. Rozmawialiśmy z naczelnikiem o tym, że rodzina będzie mogła wyjść po 6 miesiącach i że nie dodadzą dodatkowych 3 miesięcy. I po tym terminie jak chcieli wyjść to im nie pozwolono, dodali jeszcze 3 miesiące i przez to wybuchł konflikt. 
Od wczoraj protestujemy, nic nie jemy a dzisiaj jest już drugi dzień. Zrobiliśmy strajk, wyszliśmy wszyscy z plakatami z napisami „WOLNOŚĆ”. Poprosiliśmy żeby nas nagrali ludzie z ośrodka który jest obok, ale nagrywali z daleka i wyszło kiepsko bo niewyraźnie widać. 
Dziś rano grozili nam, że wezwą policja porządkowa, potem wieczorem znowu poszedłem do naczelnika z prośbą, aby rozwiązali tę kwestię, nie chcieli w ogóle słuchać. Dlatego wszyscy zebrali się w korytarzu, mówiliśmy że będziemy nocować na korytarzu i nie będziemy nikogo słuchać, bo oni i tak nas traktują jak barany. Kazali wracać do swoich pokoi albo wezwą policję porządkową. Rano wezwali ich, oni byli w maskach i z pałkami.
Jakbyś mógł, to jutro wyślij to do wszystkich. Poproś, żeby nam pomogli, nie ważne czy są z Polski, Niemiec, czy Francji. Proszę zgłoś to do prawnika, Czerwonego Krzyża, do mediów, do wszystkich.",NA,NA,"22","z Bialej Podlaskiej 3","Assalamu Alejkum Adam! Co słychać u ciebie, nie mam zbyt dużo czasu, żeby rozmawiać, ponieważ jestem w trudnym położeniu i przez muszę się spieszyć! Wyślij to audio do wszystkich bo ja nie mam czasu siedzieć na WhatsApp i wysyłać. Rozmawialiśmy z naczelnikiem o tym, że rodzina będzie mogła wyjść po 6 miesiącach i że nie dodadzą dodatkowych 3 miesięcy. I po tym terminie jak chcieli wyjść to im nie pozwolono, dodali jeszcze 3 miesiące i przez to wybuchł konflikt. 
Od wczoraj protestujemy, nic nie jemy a dzisiaj jest już drugi dzień. Zrobiliśmy strajk, wyszliśmy wszyscy z plakatami z napisami „WOLNOŚĆ”. Poprosiliśmy żeby nas nagrali ludzie z ośrodka który jest obok, ale nagrywali z daleka i wyszło kiepsko bo niewyraźnie widać. 
Dziś rano grozili nam, że wezwą policja porządkowa, potem wieczorem znowu poszedłem do naczelnika z prośbą, aby rozwiązali tę kwestię, nie chcieli w ogóle słuchać. Dlatego wszyscy zebrali się w korytarzu, mówiliśmy że będziemy nocować na korytarzu i nie będziemy nikogo słuchać, bo oni i tak nas traktują jak barany. Kazali wracać do swoich pokoi albo wezwą policję porządkową. Rano wezwali ich, oni byli w maskach i z pałkami.
Jakbyś mógł, to jutro wyślij to do wszystkich. Poproś, żeby nam pomogli, nie ważne czy są z Polski, Niemiec, czy Francji. Proszę zgłoś to do prawnika, Czerwonego Krzyża, do mediów, do wszystkich."
"68","migration","pl","UCfHDqu3GF5ZqbUentM_f5xg","Tm8zpLW5Zmc","1263","0","0","0","1","relacja z Białej Podlaskiej 2","Przyjechało pogotowie i powiedzieli, że nic się nie stało, że wszystko jest w porządku. Ochrona stoi i się śmieje z nas. Kpią z nas, to nie ludzie. Myśleliśmy, że nas zrozumieją, raz nas przyjmują w Polsce jako uchodźców, myśleliśmy, że tu nam będzie lepiej, spokój. Myśleliśmy, że w końcu będziemy mogli mieszkać w spokoju, normalnie. Po co nam tu żyć, jeśli tu jest gorzej niż w Groznym. Tyle widzieliśmy w Groznym, ale tu chyba jest gorzej. Oni to robią, żeby ludzie dostali ataku serca.","https://i.ytimg.com/vi/Tm8zpLW5Zmc/maxresdefault.jpg",NA,"22","relacja z Białej Podlaskiej 2","Przyjechało pogotowie i powiedzieli, że nic się nie stało, że wszystko jest w porządku. Ochrona stoi i się śmieje z nas. Kpią z nas, to nie ludzie. Myśleliśmy, że nas zrozumieją, raz nas przyjmują w Polsce jako uchodźców, myśleliśmy, że tu nam będzie lepiej, spokój. Myśleliśmy, że w końcu będziemy mogli mieszkać w spokoju, normalnie. Po co nam tu żyć, jeśli tu jest gorzej niż w Groznym. Tyle widzieliśmy w Groznym, ale tu chyba jest gorzej. Oni to robią, żeby ludzie dostali ataku serca."
"69","migration","pl","UCfHDqu3GF5ZqbUentM_f5xg","SJqQHLX8eI8","2065","0","0","0","1","relacja z Białej Podlaskiej 1","Zamknęli wszystkie drzwi w pokojach. Wcześniej zamknęli wszystkie drzwi. Wszyscy krzyczeli, żeby otworzyć im drzwi. Nagle ktoś otworzył drzwi i zaczęli pryskać gazem. Prysnęli im w twarz. Wszyscy upadli na podłogę od gazu bo się dusili, plus oni trzymali ich i bili. Zaczęli bić pałkami i wszyscy byli w szoku. Uszkodzili mojemu mężowi kręgosłup i on wtedy bardzo krzyczał, że go boli. Córka krzyczała i płakała ze strachu, trzęsła się, a ja byłam w szoku i nie wiedziałam co zrobić.",NA,NA,"22","relacja z Białej Podlaskiej 1","Zamknęli wszystkie drzwi w pokojach. Wcześniej zamknęli wszystkie drzwi. Wszyscy krzyczeli, żeby otworzyć im drzwi. Nagle ktoś otworzył drzwi i zaczęli pryskać gazem. Prysnęli im w twarz. Wszyscy upadli na podłogę od gazu bo się dusili, plus oni trzymali ich i bili. Zaczęli bić pałkami i wszyscy byli w szoku. Uszkodzili mojemu mężowi kręgosłup i on wtedy bardzo krzyczał, że go boli. Córka krzyczała i płakała ze strachu, trzęsła się, a ja byłam w szoku i nie wiedziałam co zrobić."
"70","migration","pl","UCfHDqu3GF5ZqbUentM_f5xg","nUyeyX69C0E","564","0","5","2","1","Witaj w Domu - Fundacja Ocalenie","Program Witaj w Domu Fundacji Ocalenie to odpowiedź na problem bezdomności i ubóstwa wśród uchodzcow i uchodźczyń mieszkających w Polsce. Polega na kompleksowej, indywidualnie dopasowanej pomocy zespołu psychologów, doradców zawodowych, pracowników socjalnych, oraz nauce języka polskiego.
Dla rodzin w najtrudniejszej sytuacji zakłada również wsparcie w formie mieszkań do wynajęcia w ich zasięgu finansowym.
Dzięki Witaj w Domu rodziny uchodzcze będą mogły stopniowo osiągnąć samodzielność.

Wesprzyj program Witaj w Domu! Jak możesz pomóc?

PRZEKAŻ DAROWIZNĘ:

Zachęcamy do dokonywania przelewów i ustawiania stałych zleceń z dopiskiem „WITAJ”

Fundacja Ocalenie
ul. Krucza 6/14a, 00-537 Warszawa
Nr konta: Raiffeisen Bank Polska S.A.: 
11 1750 0009 0000 0000 2156 6004
Adres banku: ul. Piękna 20, 00-549 Warszawa
Kod BIC/SWIFT do przelewów międzynarodowych: RCBWPLPW

Na jaki cel zostanie przeznaczona Twoja darowizna?

Remonty i wyposażanie mieszkań.
Pracę środowiskową i pomoc.
Dopłaty do czynszu i ubezpieczenia.
Zatrudnienie specjalistów.
Obsługę i promocje programu.
 
Dowiedz się więcej dlaczego warto wesprzeć program Witaj w Domu i wejdź na http://ocalenie.org.pl/stale_dzialania/witajwdomu/

Film przygotował : Sebek Janisiewicz","https://i.ytimg.com/vi/nUyeyX69C0E/maxresdefault.jpg",NA,"22","Witaj w Domu - Fundacja Ocalenie","Program Witaj w Domu Fundacji Ocalenie to odpowiedź na problem bezdomności i ubóstwa wśród uchodzcow i uchodźczyń mieszkających w Polsce. Polega na kompleksowej, indywidualnie dopasowanej pomocy zespołu psychologów, doradców zawodowych, pracowników socjalnych, oraz nauce języka polskiego.
Dla rodzin w najtrudniejszej sytuacji zakłada również wsparcie w formie mieszkań do wynajęcia w ich zasięgu finansowym.
Dzięki Witaj w Domu rodziny uchodzcze będą mogły stopniowo osiągnąć samodzielność.

Wesprzyj program Witaj w Domu! Jak możesz pomóc?

PRZEKAŻ DAROWIZNĘ:

Zachęcamy do dokonywania przelewów i ustawiania stałych zleceń z dopiskiem „WITAJ”

Fundacja Ocalenie
ul. Krucza 6/14a, 00-537 Warszawa
Nr konta: Raiffeisen Bank Polska S.A.: 
11 1750 0009 0000 0000 2156 6004
Adres banku: ul. Piękna 20, 00-549 Warszawa
Kod BIC/SWIFT do przelewów międzynarodowych: RCBWPLPW

Na jaki cel zostanie przeznaczona Twoja darowizna?

Remonty i wyposażanie mieszkań.
Pracę środowiskową i pomoc.
Dopłaty do czynszu i ubezpieczenia.
Zatrudnienie specjalistów.
Obsługę i promocje programu.
 
Dowiedz się więcej dlaczego warto wesprzeć program Witaj w Domu i wejdź na http://ocalenie.org.pl/stale_dzialania/witajwdomu/

Film przygotował : Sebek Janisiewicz"
